view,run,permuted_salt_node,degree,strength,betweenness_lcc,pagerank,in_lcc,largest_component_nodes,components,global_efficiency_loss
validated,41,rock salt,3,3.0,0.0007408630649184312,0.000988584654609929,True,835,141,4.202820442809896e-05
validated,42,salt production,1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,43,salt from the lakes in trucks,1,1.0,0,0.0008539709649871904,False,836,141,-0.0001761221990710382
validated,44,wheat,1,1.0,0.0,0.0004129650451886786,True,835,141,4.363713104386935e-05
validated,45,camels,10,11.0,0.035222803860731004,0.0031613221702289,True,833,143,0.0010126684693516075
validated,46,tsakalho salt taxes,1,1.0,0.0,0.0003867085315693333,True,835,141,5.8566862255221563e-05
validated,47,boat,3,3.0,0.0073378541847813,0.001002219594106434,True,832,142,0.000526835353061042
validated,48,crops,2,2.0,0.0023952095808383233,0.0008184081008506808,True,834,142,0.00020114362500142646
validated,49,enormous herds of yak and sheep,1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,50,cotton textiles and manufactured goods,1,1.0,0.0,0.0003859638538223424,True,835,141,6.846276322614031e-05
validated,51,"beds, warm clothes, and provisions",1,1.0,0,0.000559785653736203,False,836,141,-0.00017417249652240674
validated,52,woolen blankets,1,1.0,0.0,0.00036008298985315047,True,835,141,6.400165810831193e-05
validated,53,the camels,4,5.0,0.009560734645816282,0.001714031785962944,True,831,144,0.000813759192883845
validated,54,"the horses, cattle, sheep and camels",1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,55,sugar,1,1.0,0.0,0.0003401754452640412,True,835,141,9.618625687496385e-05
validated,56,salt mining in the punjab,1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,57,porcelain cups,1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,58,clothes to wear,1,1.0,0.0,0.00035164399310309044,True,835,141,7.866794736907656e-05
validated,59,wild camel,1,1.0,0.0,0.000472328403279522,True,835,141,-2.0008577028801655e-05
validated,60,charas,1,1.0,0.0,0.00040238309816282994,True,835,141,6.811349427028601e-05
validated,61,salt mining in the punjab,1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,62,availability of a reasonable amount of cash,1,1.0,0.0,0.00036264250478117697,True,835,141,7.028770802201822e-05
validated,63,tibetan horses,1,1.0,0.0,0.00038551492702502033,True,835,141,6.510416847810285e-05
validated,64,duties on goods imported and expo.rtoa,1,1.0,0,0.0005432263772860355,False,836,141,-0.00017380692729457303
validated,65,trade goods,1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,66,four horses,1,1.0,0.0,0.00046798065347516266,True,835,141,2.7423265386544715e-05
validated,67,coarse wool,1,1.0,0,0.0008539709649871904,False,836,141,-0.0001761221990710382
validated,68,cultivator,1,1.0,0,0.0008539709649871904,False,836,141,-0.0001761221990710382
validated,69,two sheep,1,1.0,0.0,0.00037695309742996695,True,835,141,0.00012534881669142017
validated,70,movements of goods from namche bazar across the nangpa la to kyabrak,1,1.0,0.0,0.00037064805652077917,True,835,141,0.00010444812142400284
validated,71,iron,1,1.0,0.0,0.0003987228114909378,True,835,141,6.691750790153994e-05
validated,72,duties on goods imported and expo.rtoa,1,1.0,0,0.0005432263772860355,False,836,141,-0.00017380692729457303
validated,73,white radish,1,1.0,0.0,0.0003978741896254168,True,835,141,6.75546428417495e-05
validated,74,mining and minerals,1,1.0,0.0,0.00035665159594131446,True,835,141,0.00012662134576575668
validated,75,movements of goods from namche bazar across the nangpa la to kyabrak,1,1.0,0.0,0.00037064805652077917,True,835,141,0.00010444812142400284
validated,76,goats,4,4.0,0.00244666825062218,0.0010544785628555286,True,835,141,0.00013966578424724763
validated,77,thousands and thousands of sheep,1,1.0,0.0,0.0003642000572336326,True,835,141,6.21767133115736e-05
validated,78,milk,1,1.0,0.0,0.00035863540268199056,True,835,141,9.544177224100892e-05
validated,79,woolen blankets,1,1.0,0.0,0.00036008298985315047,True,835,141,6.400165810831193e-05
validated,80,duties on goods imported and expo.rtoa,1,1.0,0,0.0005432263772860355,False,836,141,-0.00017380692729457303
validated,81,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,82,enormous herds of yak and sheep,1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,83,"the horses, cattle, sheep and camels",1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,84,chang-luk sheep,1,1.0,0,0.0008539709649871904,False,836,141,-0.0001761221990710382
validated,85,tea,8,8.0,0.0371796602378737,0.0024211225645482232,True,830,145,0.0014629220380997787
validated,86,rice,3,3.0,0.002511875564583102,0.0009351482694925394,True,834,142,0.00031907033348442526
validated,87,salter water,1,1.0,0.0,0.0004439793285749274,True,835,141,5.8859317636952846e-05
validated,88,camels,10,11.0,0.035222803860731004,0.0031613221702289,True,833,143,0.0010126684693516075
validated,89,boat,3,3.0,0.0073378541847813,0.001002219594106434,True,832,142,0.000526835353061042
validated,90,wooden tubes or buckets,1,1.0,0,0.0005735302744714855,False,836,141,-0.00017453806575028208
validated,91,trade goods,1,1.0,0,0.0008539709649871904,False,836,141,-0.00017612219907099658
validated,92,long dagger,1,1.0,0.0,0.0003864369083591596,True,835,141,6.643066253372854e-05
validated,93,rice and ice,1,1.0,0.0,0.0004254030296389666,True,835,141,3.2562704515348706e-05
validated,94,goods imported and expo.rtoa,1,1.0,0,0.0005432263772860355,False,836,141,-0.00017380692729457303
validated,95,the expedition (mainly meat),1,1.0,0.0,0.00039747453325505056,True,835,141,5.423109515802216e-05
validated,96,the boat,5,7.0,0.007569513251674111,0.0022979726338851155,True,832,144,0.0006002985203350519
validated,97,salt lake,2,2.0,0.0023952095808383233,0.0008116043765724637,True,834,142,0.0002925044757235984
validated,98,livestock,5,5.0,0.00510405406338548,0.001358935673109516,True,834,142,0.0003826149693150621
validated,99,ferry-boat,4,4.0,0.016470925751340244,0.001262733460259497,True,835,141,0.00024874895150144016
validated,100,tibetan horses,1,1.0,0.0,0.00038551492702502033,True,835,141,6.510416847810285e-05
validated_probable,1,refined salt,2,2.0,0.00034699620205893845,0.0006163667946180897,True,927,163,4.4877232298110026e-05
validated_probable,2,cotton clothes,1,1.0,0.0,0.00043555255593922377,True,927,163,-9.871262337077247e-06
validated_probable,3,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,4,hair,1,1.0,0.0,0.00032078484240385014,True,927,163,8.563607303713194e-05
validated_probable,5,sheep,6,6.0,0.005618455410434913,0.0015763261694947345,True,925,165,0.0005184419178984184
validated_probable,6,the salt from this place,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171899416
validated_probable,7,"the horses, cattle, sheep and camels",1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171902192
validated_probable,8,charas,1,1.0,0.0,0.0003604879132279347,True,927,163,6.5153582318081e-05
validated_probable,9,salt pans,1,1.0,0.0,0.00033859815595975505,True,927,163,6.279310166998342e-05
validated_probable,10,tibetan horses,1,1.0,0.0,0.00034189100692311755,True,927,163,6.21986782909506e-05
validated_probable,11,british capital,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171899416
validated_probable,12,sugarcane and tobacco cultivation,1,1.0,0.0,0.0004070268592180075,True,927,163,1.4296660978199704e-05
validated_probable,13,rock salt,3,3.0,0.0006900775835640854,0.0008832767149257165,True,927,163,4.123320544444087e-05
validated_probable,14,barley,5,5.0,0.009309605329070174,0.0012780955808026522,True,924,165,0.0007514546002480166
validated_probable,15,chang-pa goats,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171899416
validated_probable,16,blue chinese cloth,1,1.0,0,0.0005810952366204381,False,928,163,-0.00014780254514999702
validated_probable,17,water of salt lakes,1,1.0,0.0,0.0003786650650318016,True,927,163,2.8948800397152197e-05
validated_probable,18,camels,10,11.0,0.032817706097380495,0.0027748299301720916,True,925,165,0.0008972344054580944
validated_probable,19,four camels from abdall,1,1.0,0.0,0.0003848087279315611,True,927,163,1.9489403938199867e-05
validated_probable,20,"pashm, or 'cashmere",1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171899416
validated_probable,21,the camels,4,5.0,0.008613679837651822,0.0015117067602584547,True,923,166,0.0007048955593891015
validated_probable,22,salt production,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,23,animals,5,5.0,0.03028206060716134,0.0014320090162140684,True,925,165,0.0008624492717389798
validated_probable,24,camel's back,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171902192
validated_probable,25,horses,5,5.0,0.008047399259525185,0.0015138025250943064,True,924,165,0.00048438612555225247
validated_probable,26,chinu millet,1,1.0,0.0,0.00036044373026142507,True,927,163,5.798768971786161e-05
validated_probable,27,"ordinary goats, sheep, and cows",1,1.0,0.0,0.00036752221840325713,True,927,163,5.4695231330920135e-05
validated_probable,28,260 young goats,1,1.0,0.0,0.0003838486626087726,True,927,163,5.0241524705729734e-05
validated_probable,29,tibetan horses,1,1.0,0.0,0.00034189100692311755,True,927,163,6.21986782909506e-05
validated_probable,30,animals,5,5.0,0.03028206060716134,0.0014320090162140684,True,925,165,0.0008624492717389798
validated_probable,31,thousanns of mules,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171902192
validated_probable,32,tibetan horses,1,1.0,0.0,0.00034189100692311755,True,927,163,6.21986782909506e-05
validated_probable,33,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,34,sheep,6,6.0,0.005618455410434913,0.0015763261694947345,True,925,165,0.0005184419178984184
validated_probable,35,distribution of salt,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,36,goats,4,4.0,0.002281565632704589,0.0009459321503058983,True,927,163,0.00012351804695405477
validated_probable,37,the horses,1,1.0,0.0,0.0004242023804057464,True,927,163,-3.802757194790174e-06
validated_probable,38,cultivator,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,39,big salt lake of ayag-kum-kiill,1,1.0,0.0,0.0003470530553354952,True,927,163,4.589117806819143e-05
validated_probable,40,water of salt lakes,1,1.0,0.0,0.0003786650650318016,True,927,163,2.8948800397152197e-05
validated_probable,41,"yak, sheep and goats",1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,42,tarim ferry-boat,1,1.0,0,0.0005810952366204381,False,928,163,-0.0001478025451500803
validated_probable,43,wool,10,10.0,0.03113177976218935,0.002238084826323589,True,927,163,0.00045488367587871725
validated_probable,44,tonkuzlik (belt of wood),1,1.0,0.0,0.00036478780942568223,True,927,163,3.678594091774401e-05
validated_probable,45,rice,3,3.0,0.002266246418199701,0.0008397184708627136,True,926,164,0.00028034891416339747
validated_probable,46,salter water,1,1.0,0.0,0.00039268965002985345,True,927,163,5.4787088486232816e-05
validated_probable,47,"barley, buckwheat and oats",1,1.0,0,0.0004700952928563249,False,928,163,-0.00014613943409999552
validated_probable,48,nine camels,1,1.0,0.0,0.00035727909377951655,True,927,163,4.531541575815423e-05
validated_probable,49,mining and minerals,1,1.0,0.0,0.00031922057078879204,True,927,163,0.00011347657021956725
validated_probable,50,tonkuzlik (belt of wood),1,1.0,0.0,0.00036478780942568223,True,927,163,3.678594091774401e-05
validated_probable,51,grain and cloth,1,1.0,0.0,0.0003486394209538471,True,927,163,4.1556016828897535e-05
validated_probable,52,livestock,5,5.0,0.0046749574188617,0.0012122183199177225,True,926,164,0.00033196725685175066
validated_probable,53,pack-horses,2,2.0,0.002157497303128371,0.000678778170794172,True,926,164,0.00031675161547260744
validated_probable,54,charas,1,1.0,0.0,0.0003604879132279347,True,927,163,6.5153582318081e-05
validated_probable,55,the boat,5,7.0,0.006816320159019734,0.0020381115162979484,True,924,166,0.0005210366343014472
validated_probable,56,boat,3,3.0,0.006590285956402749,0.000889129782963529,True,924,164,0.0004580632989229505
validated_probable,57,camel's back,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171902192
validated_probable,58,animals,5,5.0,0.03028206060716134,0.0014320090162140684,True,925,165,0.0008624492717389798
validated_probable,59,woolen goods,1,1.0,0.0,0.0003218645925172316,True,927,163,6.394102648177302e-05
validated_probable,60,clothes to wear,1,1.0,0.0,0.0003108001415748,True,927,163,7.244186837329636e-05
validated_probable,61,raw wool,1,1.0,0.0,0.0003330674742749432,True,927,163,3.687834870499951e-05
validated_probable,62,tibetan wool,1,2.0,0.0,0.0005088466594363729,True,927,163,4.355544092574104e-05
validated_probable,63,tsakhalho: salt production and the preservation of a catholic church,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,64,chronometers,2,2.0,0,0.0009269272349275723,False,928,164,-0.0001447439501155029
validated_probable,65,unrefined sugar (ghuv),1,1.0,0.0,0.00036732561912209734,True,927,163,3.995521968568061e-05
validated_probable,66,tibetan horses,1,1.0,0.0,0.00034189100692311755,True,927,163,6.21986782909506e-05
validated_probable,67,the sheep,1,1.0,0.0,0.00035534941434842225,True,927,163,5.451946142001618e-05
validated_probable,68,woolen blankets,1,1.0,0.0,0.00032017718170244036,True,927,163,5.842872819827871e-05
validated_probable,69,butter,6,6.0,0.025104649106228137,0.0014533269291118968,True,927,163,0.0003981871029362094
validated_probable,70,two horses,1,1.0,0.0,0.000369426334126311,True,927,163,4.0135872091964786e-05
validated_probable,71,"barley, buckwheat and oats",1,1.0,0,0.0004700952928563249,False,928,163,-0.00014613943409999552
validated_probable,72,"sugar, tea, stearine candles, petroleum, leather trunks, saddles, and so forth",1,1.0,0.0,0.0003848087279315611,True,927,163,1.9489403938199867e-05
validated_probable,73,coarse wool,1,1.0,0.0,0.00040703581431757895,True,927,163,2.1016880862909093e-05
validated_probable,74,thousanns of mules,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171902192
validated_probable,75,butter,6,6.0,0.025104649106228137,0.0014533269291118968,True,927,163,0.0003981871029362094
validated_probable,76,tea plantations,2,2.0,0.0069292070690189665,0.0006100842692481553,True,927,163,0.00014020341874253217
validated_probable,77,tibetan wool and woollen cloth,1,1.0,0.0,0.00033465840053539147,True,927,163,9.436626817917182e-05
validated_probable,78,salt mining in the punjab,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,79,"wool, blankets, sweaters, mufflers, and other woolen goods",1,1.0,0.0,0.00035347360745481435,True,927,163,2.668281230817915e-05
validated_probable,80,pashm,4,5.0,0.008517739547377896,0.0012493382456200013,True,925,164,0.0005585131954114059
validated_probable,81,"cloth, chinese porcelain cups, and knives",1,1.0,0.0,0.00033714824831078166,True,927,163,0.00011108749799708384
validated_probable,82,the salt from this place,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171899416
validated_probable,83,wool,10,10.0,0.03113177976218935,0.002238084826323589,True,927,163,0.00045488367587871725
validated_probable,84,"tea, tibetan boots and coats, leather belts with pockets and similar goods",1,1.0,0.0,0.00039556563651592077,True,927,163,3.325855609992434e-05
validated_probable,85,water of salt lakes,1,1.0,0.0,0.0003786650650318016,True,927,163,2.8948800397152197e-05
validated_probable,86,walnuts,1,1.0,0.0,0.0003527713925264716,True,927,163,6.216458356171628e-05
validated_probable,87,salt mining in the punjab,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,88,cotton clothes,1,1.0,0.0,0.00043555255593922377,True,927,163,-9.871262337077247e-06
validated_probable,89,copper and brass vessels,1,1.0,0.0,0.00033465840053539147,True,927,163,9.436626817917182e-05
validated_probable,90,water of salt lakes,1,1.0,0.0,0.0003786650650318016,True,927,163,2.8948800397152197e-05
validated_probable,91,grain,18,18.0,0.04692733726333274,0.0041777813277943015,True,918,167,0.002198015488975913
validated_probable,92,chang-luk sheep,2,2.0,0.002157497303128371,0.0006914695400684005,True,926,164,0.00022480078165994233
validated_probable,93,the horses,1,1.0,0.0,0.0004242023804057464,True,927,163,-3.802757194790174e-06
validated_probable,94,tonkuzlik (belt of wood),1,1.0,0.0,0.00036478780942568223,True,927,163,3.678594091774401e-05
validated_probable,95,chronometers,2,2.0,0,0.0009269272349275723,False,928,164,-0.0001447439501155029
validated_probable,96,salt mining in the punjab,1,1.0,0,0.0007564296520423601,False,928,163,-0.00014837603171898028
validated_probable,97,tibetan wool in pongdzu,1,1.0,0,0.0005308278259908662,False,928,163,-0.00014742022077068873
validated_probable,98,yaks and horses,1,1.0,0.0,0.00033714824831078166,True,927,163,0.00011108749799708384
validated_probable,99,raw wool,1,1.0,0.0,0.0003330674742749432,True,927,163,3.687834870499951e-05
validated_probable,100,mining and minerals,1,1.0,0.0,0.00031922057078879204,True,927,163,0.00011347657021956725
validated_no_concept,1,indian tea,1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,2,cloth,3,3.0,0.0018350784232663575,0.0018069344733384774,True,278,105,0.0002582679884448741
validated_no_concept,3,livestock,4,4.0,0.004318487315164264,0.0022377264684693985,True,278,105,0.0003128222776929146
validated_no_concept,4,"tea, tibetan boots and coats, leather belts with pockets and similar goods",1,1.0,0.0,0.0009614350947806227,True,278,105,0.00013261888320399706
validated_no_concept,5,yak,8,9.0,0.032055870899597376,0.00512212894094267,True,275,108,0.0017749573962909243
validated_no_concept,6,camel,2,2.0,0,0.0018637497635443413,False,279,106,-0.00016830908779200127
validated_no_concept,7,cotton textiles and manufactured goods,1,1.0,0.0,0.0008397997568980026,True,278,105,0.0001910997069911463
validated_no_concept,8,goods imported and expo.rtoa,1,1.0,0,0.001177718990640138,False,279,105,-0.00023623813531267746
validated_no_concept,9,chang-luk sheep,1,1.0,0,0.0018484288354898336,False,279,105,-0.0002471179080971858
validated_no_concept,10,porcelain cups,1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,11,semi-luxuries like tea and rice,1,1.0,0.0,0.0007572710323744464,True,278,105,0.0002903755885794723
validated_no_concept,12,food grains,1,1.0,0.0,0.0009779476560958986,True,278,105,0.0001514035335078434
validated_no_concept,13,foodgrains,3,3.0,0,0.003552736048928462,False,279,107,-0.00022306788404719002
validated_no_concept,14,walnuts,1,1.0,0.0,0.0008639351992533145,True,278,105,0.00020027798147513598
validated_no_concept,15,goats,4,4.0,0.006946248956611784,0.002238600106851105,True,278,105,0.0003300254071408326
validated_no_concept,16,camels,3,3.0,0,0.002565413249613843,False,279,107,-0.00014036525032443126
validated_no_concept,17,long dagger,1,1.0,0.0,0.0008317448948418284,True,278,105,0.0001763697489501337
validated_no_concept,18,fish,1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,19,british capital,1,1.0,0,0.0018484288354898336,False,279,105,-0.0002471179080971858
validated_no_concept,20,salt mines,3,3.0,0.021426901799859753,0.002274505254069956,True,275,106,0.0010851589792192917
validated_no_concept,21,camels,3,3.0,0,0.002565413249613843,False,279,107,-0.00014036525032443126
validated_no_concept,22,salt lake,1,1.0,0.0,0.0008778559178397331,True,278,105,0.0001621033401259242
validated_no_concept,23,refined salt,2,2.0,0.0020691225162305367,0.001547601106244948,True,278,105,0.0001726831692998726
validated_no_concept,24,food grains,1,1.0,0.0,0.0009779476560958986,True,278,105,0.0001514035335078434
validated_no_concept,25,cotton textiles and manufactured goods,1,1.0,0.0,0.0008397997568980026,True,278,105,0.0001910997069911463
validated_no_concept,26,sugar,1,1.0,0.0,0.0007307344012498847,True,278,105,0.0002478381310761779
validated_no_concept,27,charas,1,1.0,0.0,0.0008990363070445627,True,278,105,0.00016569720993304948
validated_no_concept,28,white radish,1,1.0,0.0,0.0008639351992533145,True,278,105,0.00020027798147513598
validated_no_concept,29,tibetan luxury goods,1,1.0,0.0,0.0009779476560958986,True,278,105,0.00015140353350781566
validated_no_concept,30,tibetan luxury goods,1,1.0,0.0,0.0009779476560958986,True,278,105,0.00015140353350781566
validated_no_concept,31,semi-luxuries like tea and rice,1,1.0,0.0,0.0007572710323744464,True,278,105,0.0002903755885794723
validated_no_concept,32,food grains,1,1.0,0.0,0.0009779476560958986,True,278,105,0.0001514035335078434
validated_no_concept,33,"barley, wooden wares and other basic necessities",1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,34,semi-luxuries like tea and rice,1,1.0,0.0,0.0007572710323744464,True,278,105,0.0002903755885794723
validated_no_concept,35,livestock,4,4.0,0.004318487315164264,0.0022377264684693985,True,278,105,0.0003128222776929146
validated_no_concept,36,yak,8,9.0,0.032055870899597376,0.00512212894094267,True,275,108,0.0017749573962909243
validated_no_concept,37,white radish,1,1.0,0.0,0.0008639351992533145,True,278,105,0.00020027798147513598
validated_no_concept,38,sheep,4,4.0,0.004065936124169453,0.0023622347691047234,True,278,105,0.00029135722221426685
validated_no_concept,39,spices,1,1.0,0.0,0.0007307344012498847,True,278,105,0.0002478381310761779
validated_no_concept,40,milk,1,1.0,0.0,0.000761038792170393,True,278,105,0.0001985110409329638
validated_no_concept,41,tea,5,5.0,0.023384509771421515,0.0032007511169604846,True,276,107,0.0011109885860637464
validated_no_concept,42,tibetan salt,12,13.0,0.08353585505820406,0.007644248099014953,True,275,108,0.002336175936793236
validated_no_concept,43,fish,1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,44,salt from the lakes in trucks,1,1.0,0,0.0018484288354898336,False,279,105,-0.0002471179080971858
validated_no_concept,45,"cash, a musk deer, a yak-tail, a pony and a hawk",1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,46,charas,1,1.0,0.0,0.0008990363070445627,True,278,105,0.00016569720993304948
validated_no_concept,47,"barley, wooden wares and other basic necessities",1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,48,chinu millet,1,1.0,0.0,0.00093791477209614,True,278,105,0.00016537545224160066
validated_no_concept,49,spices,1,1.0,0.0,0.0007307344012498847,True,278,105,0.0002478381310761779
validated_no_concept,50,woolen goods,1,1.0,0.0,0.000770419074668915,True,278,105,0.00019802022411569142
validated_no_concept,51,the camels,1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,52,dairy produce and meat,1,1.0,0.0,0.0007608768176880626,True,278,105,0.0002579653180741215
validated_no_concept,53,coarse wool,1,1.0,0,0.0018484288354898336,False,279,105,-0.0002471179080971858
validated_no_concept,54,semi-luxuries like tea and rice,1,1.0,0.0,0.0007572710323744464,True,278,105,0.0002903755885794723
validated_no_concept,55,"barley, wooden wares and other basic necessities",1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,56,tea and home-brewed beer,1,1.0,0,0.0018484288354898336,False,279,105,-0.00024711790809721357
validated_no_concept,57,"yak, sheep and goats",1,1.0,0,0.0018484288354898336,False,279,105,-0.0002471179080971858
validated_no_concept,58,pashm,4,5.0,0.017086008267214913,0.0029685957809088,True,277,106,0.0008617681667750371
validated_no_concept,59,chang-luk sheep,1,1.0,0,0.0018484288354898336,False,279,105,-0.0002471179080971858
validated_no_concept,60,salt lake,1,1.0,0.0,0.0008778559178397331,True,278,105,0.0001621033401259242
validated_no_concept,61,mining and minerals,1,1.0,0.0,0.0007717228226756757,True,278,105,0.00029677256776565464
validated_no_concept,62,british capital,1,1.0,0,0.0018484288354898336,False,279,105,-0.0002471179080971858
validated_no_concept,63,sugar,1,1.0,0.0,0.0007307344012498847,True,278,105,0.0002478381310761779
validated_no_concept,64,food grains,1,1.0,0.0,0.0009779476560958986,True,278,105,0.0001514035335078434
